nworkers,time,speedup,efficiency
1,1922.0,1.0,100.0
2,977.3,1.967,98.33
4,585.2,3.284,82.1
6,803.5,2.392,39.87
8,603.9,3.183,39.78
10,1322.0,1.453,14.53
12,467.1,4.115,34.29
14,163.0,11.79,84.24
16,1435.0,1.339,8.372
24,325.5,5.905,24.61
32,229.9,8.361,26.13
