nworkers,time,speedup,efficiency
1,38240.0,1.0,100.0
2,23050.0,1.659,82.96
4,12240.0,3.123,78.08
6,9128.0,4.189,69.82
8,5933.0,6.445,80.56
10,9342.0,4.093,40.93
12,4635.0,8.25,68.75
14,3318.0,11.52,82.31
16,5950.0,6.427,40.17
24,4328.0,8.835,36.81
32,6767.0,5.651,17.66
