nworkers,time,speedup,efficiency
1,1922.0,1.0,100.0
2,2208.0,0.8706,43.53
4,485.9,3.956,98.89
6,425.1,4.521,75.35
8,243.4,7.897,98.71
10,538.3,3.57,35.7
12,174.9,10.99,91.58
14,405.0,4.745,33.89
16,248.1,7.746,48.41
24,260.7,7.374,30.72
32,321.5,5.978,18.68
