nworkers,time,speedup,efficiency
1,38240.0,1.0,100.0
2,24080.0,1.588,79.4
4,13800.0,2.771,69.27
6,6327.0,6.044,100.7
8,11210.0,3.411,42.64
10,6994.0,5.467,54.67
12,7106.0,5.381,44.84
14,4283.0,8.928,63.77
16,3763.0,10.16,63.51
24,3428.0,11.16,46.48
32,3910.0,9.781,30.56
