nworkers,time,speedup,efficiency
1,147000.0,1.0,100.0
2,43240.0,3.4,170.0
4,23600.0,6.228,155.7
6,16540.0,8.886,148.1
6,14820.0,9.917,165.3
8,12020.0,12.23,152.9
8,11840.0,12.41,155.2
10,19050.0,7.718,77.18
10,9847.0,14.93,149.3
12,8241.0,17.84,148.6
12,8010.0,18.35,152.9
14,7111.0,20.67,147.7
14,10880.0,13.51,96.49
16,11860.0,12.4,77.49
16,11620.0,12.65,79.07
24,8847.0,16.61,69.23
24,8188.0,17.95,74.8
32,12140.0,12.11,37.85
32,9375.0,15.68,49.0
