nworkers,time,speedup,efficiency
1,147000.0,1.0,100.0
2,45090.0,3.26,163.0
6,14900.0,9.863,164.4
8,11430.0,12.86,160.8
10,9526.0,15.43,154.3
12,8938.0,16.45,137.0
14,14180.0,10.37,74.07
16,6351.0,23.14,144.7
24,8103.0,18.14,75.58
32,9362.0,15.7,49.06
