nworkers,time,speedup,efficiency
1,147000.0,1.0,100.0
2,43640.0,3.368,168.4
6,15560.0,9.446,157.4
8,11560.0,12.71,158.9
10,10370.0,14.17,141.7
12,9176.0,16.02,133.5
14,7265.0,20.23,144.5
16,6656.0,22.08,138.0
24,8043.0,18.28,76.15
32,6454.0,22.77,71.17
