nworkers,time,speedup,efficiency
1,38240.0,1.0,100.0
2,12870.0,2.971,148.6
4,6614.0,5.782,144.5
6,9181.0,4.165,69.42
8,3977.0,9.615,120.2
10,2950.0,12.96,129.6
12,2452.0,15.59,129.9
14,4202.0,9.1,65.0
16,2300.0,16.62,103.9
24,2647.0,14.45,60.2
32,3669.0,10.42,32.57
