nworkers,time,speedup,efficiency
1,147000.0,1.0,100.0
2,48700.0,3.019,150.9
4,61310.0,2.398,59.94
6,32270.0,4.556,75.93
6,18000.0,8.168,136.1
8,14860.0,9.893,123.7
8,32580.0,4.512,56.4
10,29790.0,4.935,49.35
10,11770.0,12.49,124.9
12,18030.0,8.154,67.95
12,9780.0,15.03,125.3
14,8064.0,18.23,130.2
14,15360.0,9.568,68.34
16,13490.0,10.89,68.08
16,7368.0,19.95,124.7
24,24730.0,5.944,24.77
24,9529.0,15.43,64.27
32,18470.0,7.96,24.88
32,7629.0,19.27,60.21
