nworkers,time,speedup,efficiency
1,38240.0,1.0,100.0
2,40640.0,0.941,47.05
4,11790.0,3.243,81.08
6,9950.0,3.843,64.05
8,13980.0,2.736,34.2
10,11050.0,3.462,34.62
12,16210.0,2.36,19.66
14,14620.0,2.616,18.68
16,5606.0,6.821,42.63
24,4266.0,8.963,37.35
32,6851.0,5.582,17.44
